slot_index,datetime,value,note
0,2008-09-01 00:00:00,-901.0,START
1,2008-09-01 01:00:00,-901.0,START
2,2008-09-01 02:00:00,-901.0,START
3,2008-09-01 03:00:00,-901.0,START
4,2008-09-01 04:00:00,-901.0,START
5,2008-09-01 05:00:00,-901.0,START
6,2008-09-01 06:00:00,-901.0,START
7,2008-09-01 07:00:00,-901.0,START
8,2008-09-01 08:00:00,-901.0,START
9,2008-09-01 09:00:00,-901.0,START
10,2008-09-01 10:00:00,-901.0,START
11,2008-09-01 11:00:00,-901.0,START
12,2008-09-01 12:00:00,-901.0,START
13,2008-09-01 13:00:00,-901.0,START
14,2008-09-01 14:00:00,-901.0,START
15,2008-09-01 15:00:00,-901.0,START
16,2008-09-01 16:00:00,-901.0,START
17,2008-09-01 17:00:00,-901.0,START
18,2008-09-01 18:00:00,-901.0,START
19,2008-09-01 19:00:00,-901.0,START
20,2008-09-01 20:00:00,-901.0,START
21,2008-09-01 21:00:00,-901.0,START
22,2008-09-01 22:00:00,-901.0,START
23,2008-09-01 23:00:00,-901.0,START
24,2008-09-02 00:00:00,-901.0,START
25,2008-09-02 01:00:00,-901.0,START
26,2008-09-02 02:00:00,-901.0,START
27,2008-09-02 03:00:00,-901.0,START
28,2008-09-02 04:00:00,-901.0,START
29,2008-09-02 05:00:00,-901.0,START
154794,2026-04-29 18:00:00,-901.0,END
154795,2026-04-29 19:00:00,-901.0,END
154796,2026-04-29 20:00:00,-901.0,END
154797,2026-04-29 21:00:00,-901.0,END
154798,2026-04-29 22:00:00,-901.0,END
154799,2026-04-29 23:00:00,-901.0,END
154800,2026-04-30 00:00:00,-901.0,END
154801,2026-04-30 01:00:00,-901.0,END
154802,2026-04-30 02:00:00,-901.0,END
154803,2026-04-30 03:00:00,-901.0,END
154804,2026-04-30 04:00:00,-901.0,END
154805,2026-04-30 05:00:00,-901.0,END
154806,2026-04-30 06:00:00,-901.0,END
154807,2026-04-30 07:00:00,-901.0,END
154808,2026-04-30 08:00:00,-901.0,END
154809,2026-04-30 09:00:00,-901.0,END
154810,2026-04-30 10:00:00,-901.0,END
154811,2026-04-30 11:00:00,-901.0,END
154812,2026-04-30 12:00:00,-901.0,END
154813,2026-04-30 13:00:00,-901.0,END
154814,2026-04-30 14:00:00,-901.0,END
154815,2026-04-30 15:00:00,-901.0,END
154816,2026-04-30 16:00:00,-901.0,END
154817,2026-04-30 17:00:00,-901.0,END
154818,2026-04-30 18:00:00,-901.0,END
154819,2026-04-30 19:00:00,-901.0,END
154820,2026-04-30 20:00:00,-901.0,END
154821,2026-04-30 21:00:00,-901.0,END
154822,2026-04-30 22:00:00,-901.0,END
154823,2026-04-30 23:00:00,-901.0,END
1374,2008-10-28 06:00:00,-901.0,PERIOD_1_EXACT
1375,2008-10-28 07:00:00,-901.0,PERIOD_1_EXACT
1376,2008-10-28 08:00:00,-901.0,PERIOD_1_EXACT
1377,2008-10-28 09:00:00,-901.0,PERIOD_1_EXACT
1378,2008-10-28 10:00:00,-901.0,PERIOD_1_EXACT
1379,2008-10-28 11:00:00,-901.0,PERIOD_1_EXACT
1380,2008-10-28 12:00:00,-901.0,PERIOD_1_EXACT
1381,2008-10-28 13:00:00,-901.0,PERIOD_1_EXACT
1382,2008-10-28 14:00:00,-901.0,PERIOD_1_EXACT
1383,2008-10-28 15:00:00,-901.0,PERIOD_1_EXACT
1384,2008-10-28 16:00:00,8798.2666015625,PERIOD_1_EXACT <-- PERIOD START
1385,2008-10-28 17:00:00,8772.3759765625,PERIOD_1_EXACT
1386,2008-10-28 18:00:00,8746.4853515625,PERIOD_1_EXACT
1387,2008-10-28 19:00:00,8720.5947265625,PERIOD_1_EXACT
1388,2008-10-28 20:00:00,8694.703125,PERIOD_1_EXACT
1389,2008-10-28 21:00:00,8668.8125,PERIOD_1_EXACT
1390,2008-10-28 22:00:00,8642.921875,PERIOD_1_EXACT
1391,2008-10-28 23:00:00,8617.03125,PERIOD_1_EXACT
1392,2008-10-29 00:00:00,8591.1396484375,PERIOD_1_EXACT
1393,2008-10-29 01:00:00,8565.25,PERIOD_1_EXACT
1394,2008-10-29 02:00:00,8539.359375,PERIOD_1_EXACT
1395,2008-10-29 03:00:00,8513.4677734375,PERIOD_1_EXACT
1396,2008-10-29 04:00:00,8487.5771484375,PERIOD_1_EXACT
1397,2008-10-29 05:00:00,8461.6865234375,PERIOD_1_EXACT
1398,2008-10-29 06:00:00,8435.7958984375,PERIOD_1_EXACT
1399,2008-10-29 07:00:00,8409.904296875,PERIOD_1_EXACT
1400,2008-10-29 08:00:00,8384.013671875,PERIOD_1_EXACT
1401,2008-10-29 09:00:00,8358.123046875,PERIOD_1_EXACT
1402,2008-10-29 10:00:00,8100.46337890625,PERIOD_1_EXACT
1403,2008-10-29 11:00:00,8079.62353515625,PERIOD_1_EXACT
2724,2008-12-23 12:00:00,-901.0,PERIOD_2_EXACT
2725,2008-12-23 13:00:00,-901.0,PERIOD_2_EXACT
2726,2008-12-23 14:00:00,-901.0,PERIOD_2_EXACT
2727,2008-12-23 15:00:00,-901.0,PERIOD_2_EXACT
2728,2008-12-23 16:00:00,-901.0,PERIOD_2_EXACT
2729,2008-12-23 17:00:00,-901.0,PERIOD_2_EXACT
2730,2008-12-23 18:00:00,-901.0,PERIOD_2_EXACT
2731,2008-12-23 19:00:00,-901.0,PERIOD_2_EXACT
2732,2008-12-23 20:00:00,-901.0,PERIOD_2_EXACT
2733,2008-12-23 21:00:00,-901.0,PERIOD_2_EXACT
2734,2008-12-23 22:00:00,8080.982421875,PERIOD_2_EXACT <-- PERIOD START
2735,2008-12-23 23:00:00,8058.51513671875,PERIOD_2_EXACT
2736,2008-12-24 00:00:00,8036.04833984375,PERIOD_2_EXACT
2737,2008-12-24 01:00:00,8013.58203125,PERIOD_2_EXACT
2738,2008-12-24 02:00:00,7991.115234375,PERIOD_2_EXACT
2739,2008-12-24 03:00:00,7968.64794921875,PERIOD_2_EXACT
2740,2008-12-24 04:00:00,7946.181640625,PERIOD_2_EXACT
2741,2008-12-24 05:00:00,7923.71484375,PERIOD_2_EXACT
2742,2008-12-24 06:00:00,7901.24755859375,PERIOD_2_EXACT
2743,2008-12-24 07:00:00,7878.78125,PERIOD_2_EXACT
2744,2008-12-24 08:00:00,7856.314453125,PERIOD_2_EXACT
2745,2008-12-24 09:00:00,7833.84814453125,PERIOD_2_EXACT
2746,2008-12-24 10:00:00,7811.380859375,PERIOD_2_EXACT
2747,2008-12-24 11:00:00,7788.9140625,PERIOD_2_EXACT
2748,2008-12-24 12:00:00,7766.44775390625,PERIOD_2_EXACT
2749,2008-12-24 13:00:00,7743.98046875,PERIOD_2_EXACT
2750,2008-12-24 14:00:00,7674.98193359375,PERIOD_2_EXACT
2751,2008-12-24 15:00:00,7674.98193359375,PERIOD_2_EXACT
2752,2008-12-24 16:00:00,7674.98193359375,PERIOD_2_EXACT
2753,2008-12-24 17:00:00,7674.98193359375,PERIOD_2_EXACT
10377,2009-11-07 09:00:00,-901.0,PERIOD_3_EXACT
10378,2009-11-07 10:00:00,-901.0,PERIOD_3_EXACT
10379,2009-11-07 11:00:00,-901.0,PERIOD_3_EXACT
10380,2009-11-07 12:00:00,-901.0,PERIOD_3_EXACT
10381,2009-11-07 13:00:00,-901.0,PERIOD_3_EXACT
10382,2009-11-07 14:00:00,-901.0,PERIOD_3_EXACT
10383,2009-11-07 15:00:00,-901.0,PERIOD_3_EXACT
10384,2009-11-07 16:00:00,-901.0,PERIOD_3_EXACT
10385,2009-11-07 17:00:00,-901.0,PERIOD_3_EXACT
10386,2009-11-07 18:00:00,-901.0,PERIOD_3_EXACT
10387,2009-11-07 19:00:00,11746.36328125,PERIOD_3_EXACT <-- PERIOD START
10388,2009-11-07 20:00:00,11717.8310546875,PERIOD_3_EXACT
10389,2009-11-07 21:00:00,11689.2978515625,PERIOD_3_EXACT
10390,2009-11-07 22:00:00,11660.765625,PERIOD_3_EXACT
10391,2009-11-07 23:00:00,11632.2333984375,PERIOD_3_EXACT
10392,2009-11-08 00:00:00,11603.7001953125,PERIOD_3_EXACT
10393,2009-11-08 01:00:00,11575.16796875,PERIOD_3_EXACT
10394,2009-11-08 02:00:00,11546.6357421875,PERIOD_3_EXACT
10395,2009-11-08 03:00:00,11518.103515625,PERIOD_3_EXACT
10396,2009-11-08 04:00:00,11489.5712890625,PERIOD_3_EXACT
10397,2009-11-08 05:00:00,11461.0380859375,PERIOD_3_EXACT
10398,2009-11-08 06:00:00,11432.505859375,PERIOD_3_EXACT
10399,2009-11-08 07:00:00,11403.9736328125,PERIOD_3_EXACT
10400,2009-11-08 08:00:00,11227.6142578125,PERIOD_3_EXACT
10401,2009-11-08 09:00:00,11191.0654296875,PERIOD_3_EXACT
10402,2009-11-08 10:00:00,11154.5166015625,PERIOD_3_EXACT
10403,2009-11-08 11:00:00,11117.96875,PERIOD_3_EXACT
10404,2009-11-08 12:00:00,11081.419921875,PERIOD_3_EXACT
10405,2009-11-08 13:00:00,11044.87109375,PERIOD_3_EXACT
10406,2009-11-08 14:00:00,11008.3232421875,PERIOD_3_EXACT
11426,2009-12-21 02:00:00,-901.0,PERIOD_4_EXACT
11427,2009-12-21 03:00:00,-901.0,PERIOD_4_EXACT
11428,2009-12-21 04:00:00,-901.0,PERIOD_4_EXACT
11429,2009-12-21 05:00:00,-901.0,PERIOD_4_EXACT
11430,2009-12-21 06:00:00,-901.0,PERIOD_4_EXACT
11431,2009-12-21 07:00:00,-901.0,PERIOD_4_EXACT
11432,2009-12-21 08:00:00,-901.0,PERIOD_4_EXACT
11433,2009-12-21 09:00:00,-901.0,PERIOD_4_EXACT
11434,2009-12-21 10:00:00,-901.0,PERIOD_4_EXACT
11435,2009-12-21 11:00:00,-901.0,PERIOD_4_EXACT
11436,2009-12-21 12:00:00,21554.28125,PERIOD_4_EXACT <-- PERIOD START
11437,2009-12-21 13:00:00,21386.056640625,PERIOD_4_EXACT
11438,2009-12-21 14:00:00,21217.83203125,PERIOD_4_EXACT
11439,2009-12-21 15:00:00,21049.607421875,PERIOD_4_EXACT
11440,2009-12-21 16:00:00,20881.3828125,PERIOD_4_EXACT
11441,2009-12-21 17:00:00,20713.158203125,PERIOD_4_EXACT
11442,2009-12-21 18:00:00,20544.93359375,PERIOD_4_EXACT
11443,2009-12-21 19:00:00,20376.708984375,PERIOD_4_EXACT
11444,2009-12-21 20:00:00,20208.484375,PERIOD_4_EXACT
11445,2009-12-21 21:00:00,20040.26171875,PERIOD_4_EXACT
11446,2009-12-21 22:00:00,19872.037109375,PERIOD_4_EXACT
11447,2009-12-21 23:00:00,19703.8125,PERIOD_4_EXACT
11448,2009-12-22 00:00:00,19535.587890625,PERIOD_4_EXACT
11449,2009-12-22 01:00:00,19367.36328125,PERIOD_4_EXACT
11450,2009-12-22 02:00:00,19199.138671875,PERIOD_4_EXACT
11451,2009-12-22 03:00:00,19030.9140625,PERIOD_4_EXACT
11452,2009-12-22 04:00:00,18862.689453125,PERIOD_4_EXACT
11453,2009-12-22 05:00:00,18694.46484375,PERIOD_4_EXACT
11454,2009-12-22 06:00:00,18526.240234375,PERIOD_4_EXACT
11455,2009-12-22 07:00:00,18358.015625,PERIOD_4_EXACT
14983,2010-05-18 07:00:00,-901.0,PERIOD_5_EXACT
14984,2010-05-18 08:00:00,-901.0,PERIOD_5_EXACT
14985,2010-05-18 09:00:00,-901.0,PERIOD_5_EXACT
14986,2010-05-18 10:00:00,-901.0,PERIOD_5_EXACT
14987,2010-05-18 11:00:00,-901.0,PERIOD_5_EXACT
14988,2010-05-18 12:00:00,-901.0,PERIOD_5_EXACT
14989,2010-05-18 13:00:00,-901.0,PERIOD_5_EXACT
14990,2010-05-18 14:00:00,-901.0,PERIOD_5_EXACT
14991,2010-05-18 15:00:00,-901.0,PERIOD_5_EXACT
14992,2010-05-18 16:00:00,-901.0,PERIOD_5_EXACT
14993,2010-05-18 17:00:00,18709.201171875,PERIOD_5_EXACT <-- PERIOD START
14994,2010-05-18 18:00:00,18671.724609375,PERIOD_5_EXACT
14995,2010-05-18 19:00:00,18634.248046875,PERIOD_5_EXACT
14996,2010-05-18 20:00:00,18596.771484375,PERIOD_5_EXACT
14997,2010-05-18 21:00:00,18559.296875,PERIOD_5_EXACT
14998,2010-05-18 22:00:00,18521.8203125,PERIOD_5_EXACT
14999,2010-05-18 23:00:00,18484.34375,PERIOD_5_EXACT
15000,2010-05-19 00:00:00,18446.8671875,PERIOD_5_EXACT
15001,2010-05-19 01:00:00,18409.390625,PERIOD_5_EXACT
15002,2010-05-19 02:00:00,18371.9140625,PERIOD_5_EXACT
15003,2010-05-19 03:00:00,18334.439453125,PERIOD_5_EXACT
15004,2010-05-19 04:00:00,18296.962890625,PERIOD_5_EXACT
15005,2010-05-19 05:00:00,18259.486328125,PERIOD_5_EXACT
15006,2010-05-19 06:00:00,18222.01171875,PERIOD_5_EXACT
15007,2010-05-19 07:00:00,18184.53515625,PERIOD_5_EXACT
15008,2010-05-19 08:00:00,18147.05859375,PERIOD_5_EXACT
15009,2010-05-19 09:00:00,18109.58203125,PERIOD_5_EXACT
15010,2010-05-19 10:00:00,18072.10546875,PERIOD_5_EXACT
15011,2010-05-19 11:00:00,18034.62890625,PERIOD_5_EXACT
15012,2010-05-19 12:00:00,17997.154296875,PERIOD_5_EXACT
20449,2011-01-01 01:00:00,-901.0,PERIOD_6_EXACT
20450,2011-01-01 02:00:00,-901.0,PERIOD_6_EXACT
20451,2011-01-01 03:00:00,-901.0,PERIOD_6_EXACT
20452,2011-01-01 04:00:00,-901.0,PERIOD_6_EXACT
20453,2011-01-01 05:00:00,-901.0,PERIOD_6_EXACT
20454,2011-01-01 06:00:00,-901.0,PERIOD_6_EXACT
20455,2011-01-01 07:00:00,-901.0,PERIOD_6_EXACT
20456,2011-01-01 08:00:00,-901.0,PERIOD_6_EXACT
20457,2011-01-01 09:00:00,-901.0,PERIOD_6_EXACT
20458,2011-01-01 10:00:00,-901.0,PERIOD_6_EXACT
20459,2011-01-01 11:00:00,9527.41796875,PERIOD_6_EXACT <-- PERIOD START
20460,2011-01-01 12:00:00,9505.44140625,PERIOD_6_EXACT
20461,2011-01-01 13:00:00,9483.46484375,PERIOD_6_EXACT
20462,2011-01-01 14:00:00,9461.4873046875,PERIOD_6_EXACT
20463,2011-01-01 15:00:00,9439.51171875,PERIOD_6_EXACT
20464,2011-01-01 16:00:00,9417.5341796875,PERIOD_6_EXACT
20465,2011-01-01 17:00:00,9395.5576171875,PERIOD_6_EXACT
20466,2011-01-01 18:00:00,9373.5810546875,PERIOD_6_EXACT
20467,2011-01-01 19:00:00,9351.6044921875,PERIOD_6_EXACT
20468,2011-01-01 20:00:00,9329.6279296875,PERIOD_6_EXACT
20469,2011-01-01 21:00:00,9307.650390625,PERIOD_6_EXACT
20470,2011-01-01 22:00:00,9285.673828125,PERIOD_6_EXACT
20471,2011-01-01 23:00:00,9263.697265625,PERIOD_6_EXACT
20472,2011-01-02 00:00:00,9241.720703125,PERIOD_6_EXACT
20473,2011-01-02 01:00:00,9219.744140625,PERIOD_6_EXACT
20474,2011-01-02 02:00:00,9197.767578125,PERIOD_6_EXACT
20475,2011-01-02 03:00:00,9175.791015625,PERIOD_6_EXACT
20476,2011-01-02 04:00:00,9153.8134765625,PERIOD_6_EXACT
20477,2011-01-02 05:00:00,9131.8369140625,PERIOD_6_EXACT
20478,2011-01-02 06:00:00,9109.8603515625,PERIOD_6_EXACT
27916,2011-11-08 04:00:00,-901.0,PERIOD_7_EXACT
27917,2011-11-08 05:00:00,-901.0,PERIOD_7_EXACT
27918,2011-11-08 06:00:00,-901.0,PERIOD_7_EXACT
27919,2011-11-08 07:00:00,-901.0,PERIOD_7_EXACT
27920,2011-11-08 08:00:00,-901.0,PERIOD_7_EXACT
27921,2011-11-08 09:00:00,-901.0,PERIOD_7_EXACT
27922,2011-11-08 10:00:00,-901.0,PERIOD_7_EXACT
27923,2011-11-08 11:00:00,-901.0,PERIOD_7_EXACT
27924,2011-11-08 12:00:00,-901.0,PERIOD_7_EXACT
27925,2011-11-08 13:00:00,-901.0,PERIOD_7_EXACT
27926,2011-11-08 14:00:00,13082.720703125,PERIOD_7_EXACT <-- PERIOD START
27927,2011-11-08 15:00:00,13050.228515625,PERIOD_7_EXACT
27928,2011-11-08 16:00:00,13017.736328125,PERIOD_7_EXACT
27929,2011-11-08 17:00:00,12985.244140625,PERIOD_7_EXACT
27930,2011-11-08 18:00:00,12952.7529296875,PERIOD_7_EXACT
27931,2011-11-08 19:00:00,12920.2607421875,PERIOD_7_EXACT
27932,2011-11-08 20:00:00,12887.7685546875,PERIOD_7_EXACT
27933,2011-11-08 21:00:00,12855.2763671875,PERIOD_7_EXACT
27934,2011-11-08 22:00:00,12822.78515625,PERIOD_7_EXACT
27935,2011-11-08 23:00:00,12790.29296875,PERIOD_7_EXACT
27936,2011-11-09 00:00:00,12757.80078125,PERIOD_7_EXACT
27937,2011-11-09 01:00:00,12725.30859375,PERIOD_7_EXACT
27938,2011-11-09 02:00:00,12692.8173828125,PERIOD_7_EXACT
27939,2011-11-09 03:00:00,12660.3251953125,PERIOD_7_EXACT
27940,2011-11-09 04:00:00,12627.8330078125,PERIOD_7_EXACT
27941,2011-11-09 05:00:00,12595.3408203125,PERIOD_7_EXACT
27942,2011-11-09 06:00:00,12562.849609375,PERIOD_7_EXACT
27943,2011-11-09 07:00:00,12530.357421875,PERIOD_7_EXACT
27944,2011-11-09 08:00:00,12497.865234375,PERIOD_7_EXACT
27945,2011-11-09 09:00:00,12465.373046875,PERIOD_7_EXACT
30089,2012-02-06 17:00:00,-901.0,PERIOD_8_EXACT
30090,2012-02-06 18:00:00,-901.0,PERIOD_8_EXACT
30091,2012-02-06 19:00:00,-901.0,PERIOD_8_EXACT
30092,2012-02-06 20:00:00,-901.0,PERIOD_8_EXACT
30093,2012-02-06 21:00:00,-901.0,PERIOD_8_EXACT
30094,2012-02-06 22:00:00,-901.0,PERIOD_8_EXACT
30095,2012-02-06 23:00:00,-901.0,PERIOD_8_EXACT
30096,2012-02-07 00:00:00,-901.0,PERIOD_8_EXACT
30097,2012-02-07 01:00:00,-901.0,PERIOD_8_EXACT
30098,2012-02-07 02:00:00,-901.0,PERIOD_8_EXACT
30099,2012-02-07 03:00:00,6753.78759765625,PERIOD_8_EXACT <-- PERIOD START
30100,2012-02-07 04:00:00,6748.0390625,PERIOD_8_EXACT
30101,2012-02-07 05:00:00,6742.29052734375,PERIOD_8_EXACT
30102,2012-02-07 06:00:00,6736.54248046875,PERIOD_8_EXACT
30103,2012-02-07 07:00:00,6730.79345703125,PERIOD_8_EXACT
30104,2012-02-07 08:00:00,6725.044921875,PERIOD_8_EXACT
30105,2012-02-07 09:00:00,6719.296875,PERIOD_8_EXACT
30106,2012-02-07 10:00:00,6713.54833984375,PERIOD_8_EXACT
30107,2012-02-07 11:00:00,6707.79931640625,PERIOD_8_EXACT
30108,2012-02-07 12:00:00,6702.05126953125,PERIOD_8_EXACT
30109,2012-02-07 13:00:00,6696.302734375,PERIOD_8_EXACT
30110,2012-02-07 14:00:00,6690.55419921875,PERIOD_8_EXACT
30111,2012-02-07 15:00:00,6684.8056640625,PERIOD_8_EXACT
30112,2012-02-07 16:00:00,6679.05712890625,PERIOD_8_EXACT
30113,2012-02-07 17:00:00,6673.30859375,PERIOD_8_EXACT
30114,2012-02-07 18:00:00,6667.56005859375,PERIOD_8_EXACT
30115,2012-02-07 19:00:00,6661.81201171875,PERIOD_8_EXACT
30116,2012-02-07 20:00:00,6656.0634765625,PERIOD_8_EXACT
30117,2012-02-07 21:00:00,6650.314453125,PERIOD_8_EXACT
30118,2012-02-07 22:00:00,6644.56640625,PERIOD_8_EXACT
44168,2013-09-15 08:00:00,-901.0,PERIOD_9_EXACT
44169,2013-09-15 09:00:00,-901.0,PERIOD_9_EXACT
44170,2013-09-15 10:00:00,-901.0,PERIOD_9_EXACT
44171,2013-09-15 11:00:00,-901.0,PERIOD_9_EXACT
44172,2013-09-15 12:00:00,-901.0,PERIOD_9_EXACT
44173,2013-09-15 13:00:00,-901.0,PERIOD_9_EXACT
44174,2013-09-15 14:00:00,-901.0,PERIOD_9_EXACT
44175,2013-09-15 15:00:00,-901.0,PERIOD_9_EXACT
44176,2013-09-15 16:00:00,-901.0,PERIOD_9_EXACT
44177,2013-09-15 17:00:00,-901.0,PERIOD_9_EXACT
44178,2013-09-15 18:00:00,1766.8909912109375,PERIOD_9_EXACT <-- PERIOD START
44179,2013-09-15 19:00:00,1797.725830078125,PERIOD_9_EXACT
44180,2013-09-15 20:00:00,1828.5604248046875,PERIOD_9_EXACT
44181,2013-09-15 21:00:00,1859.3951416015625,PERIOD_9_EXACT
44182,2013-09-15 22:00:00,1890.2298583984375,PERIOD_9_EXACT
44183,2013-09-15 23:00:00,1921.064697265625,PERIOD_9_EXACT
44184,2013-09-16 00:00:00,1951.8994140625,PERIOD_9_EXACT
44185,2013-09-16 01:00:00,1982.734130859375,PERIOD_9_EXACT
44186,2013-09-16 02:00:00,2013.5687255859375,PERIOD_9_EXACT
44187,2013-09-16 03:00:00,2044.4034423828125,PERIOD_9_EXACT
44188,2013-09-16 04:00:00,2075.23828125,PERIOD_9_EXACT
44189,2013-09-16 05:00:00,2106.072998046875,PERIOD_9_EXACT
44190,2013-09-16 06:00:00,2136.90771484375,PERIOD_9_EXACT
44191,2013-09-16 07:00:00,2167.742431640625,PERIOD_9_EXACT
44192,2013-09-16 08:00:00,2198.5771484375,PERIOD_9_EXACT
44193,2013-09-16 09:00:00,2229.411865234375,PERIOD_9_EXACT
44194,2013-09-16 10:00:00,2260.24658203125,PERIOD_9_EXACT
44195,2013-09-16 11:00:00,2291.081298828125,PERIOD_9_EXACT
44196,2013-09-16 12:00:00,2321.916259765625,PERIOD_9_EXACT
44197,2013-09-16 13:00:00,2352.750732421875,PERIOD_9_EXACT
47528,2014-02-02 08:00:00,-901.0,PERIOD_10_EXACT
47529,2014-02-02 09:00:00,-901.0,PERIOD_10_EXACT
47530,2014-02-02 10:00:00,-901.0,PERIOD_10_EXACT
47531,2014-02-02 11:00:00,-901.0,PERIOD_10_EXACT
47532,2014-02-02 12:00:00,-901.0,PERIOD_10_EXACT
47533,2014-02-02 13:00:00,-901.0,PERIOD_10_EXACT
47534,2014-02-02 14:00:00,-901.0,PERIOD_10_EXACT
47535,2014-02-02 15:00:00,-901.0,PERIOD_10_EXACT
47536,2014-02-02 16:00:00,-901.0,PERIOD_10_EXACT
47537,2014-02-02 17:00:00,-901.0,PERIOD_10_EXACT
47538,2014-02-02 18:00:00,4148.42724609375,PERIOD_10_EXACT <-- PERIOD START
47539,2014-02-02 19:00:00,4132.0322265625,PERIOD_10_EXACT
47540,2014-02-02 20:00:00,4115.63720703125,PERIOD_10_EXACT
47541,2014-02-02 21:00:00,4099.24169921875,PERIOD_10_EXACT
47542,2014-02-02 22:00:00,4082.846435546875,PERIOD_10_EXACT
47543,2014-02-02 23:00:00,4066.45166015625,PERIOD_10_EXACT
47544,2014-02-03 00:00:00,4050.056396484375,PERIOD_10_EXACT
47545,2014-02-03 01:00:00,4033.6611328125,PERIOD_10_EXACT
47546,2014-02-03 02:00:00,4017.265869140625,PERIOD_10_EXACT
47547,2014-02-03 03:00:00,4000.87109375,PERIOD_10_EXACT
47548,2014-02-03 04:00:00,3984.47607421875,PERIOD_10_EXACT
47549,2014-02-03 05:00:00,3968.080810546875,PERIOD_10_EXACT
47550,2014-02-03 06:00:00,3951.68603515625,PERIOD_10_EXACT
47551,2014-02-03 07:00:00,3935.290771484375,PERIOD_10_EXACT
47552,2014-02-03 08:00:00,3918.8955078125,PERIOD_10_EXACT
47553,2014-02-03 09:00:00,3902.500244140625,PERIOD_10_EXACT
47554,2014-02-03 10:00:00,3886.10546875,PERIOD_10_EXACT
47555,2014-02-03 11:00:00,3869.710205078125,PERIOD_10_EXACT
47556,2014-02-03 12:00:00,3853.31494140625,PERIOD_10_EXACT
47557,2014-02-03 13:00:00,3836.919677734375,PERIOD_10_EXACT
54271,2014-11-10 07:00:00,-901.0,PERIOD_11_EXACT
54272,2014-11-10 08:00:00,-901.0,PERIOD_11_EXACT
54273,2014-11-10 09:00:00,-901.0,PERIOD_11_EXACT
54274,2014-11-10 10:00:00,-901.0,PERIOD_11_EXACT
54275,2014-11-10 11:00:00,-901.0,PERIOD_11_EXACT
54276,2014-11-10 12:00:00,-901.0,PERIOD_11_EXACT
54277,2014-11-10 13:00:00,-901.0,PERIOD_11_EXACT
54278,2014-11-10 14:00:00,-901.0,PERIOD_11_EXACT
54279,2014-11-10 15:00:00,-901.0,PERIOD_11_EXACT
54280,2014-11-10 16:00:00,-901.0,PERIOD_11_EXACT
54281,2014-11-10 17:00:00,5840.94091796875,PERIOD_11_EXACT <-- PERIOD START
54282,2014-11-10 18:00:00,5810.62548828125,PERIOD_11_EXACT
54283,2014-11-10 19:00:00,5780.3095703125,PERIOD_11_EXACT
54284,2014-11-10 20:00:00,5749.994140625,PERIOD_11_EXACT
54285,2014-11-10 21:00:00,5719.6787109375,PERIOD_11_EXACT
54286,2014-11-10 22:00:00,5689.36328125,PERIOD_11_EXACT
54287,2014-11-10 23:00:00,5659.0478515625,PERIOD_11_EXACT
54288,2014-11-11 00:00:00,5628.732421875,PERIOD_11_EXACT
54289,2014-11-11 01:00:00,5598.4169921875,PERIOD_11_EXACT
54290,2014-11-11 02:00:00,5568.1015625,PERIOD_11_EXACT
54291,2014-11-11 03:00:00,5537.7861328125,PERIOD_11_EXACT
54292,2014-11-11 04:00:00,5507.470703125,PERIOD_11_EXACT
54293,2014-11-11 05:00:00,5477.15478515625,PERIOD_11_EXACT
54294,2014-11-11 06:00:00,5436.56005859375,PERIOD_11_EXACT
54295,2014-11-11 07:00:00,5374.361328125,PERIOD_11_EXACT
54296,2014-11-11 08:00:00,5312.162109375,PERIOD_11_EXACT
54297,2014-11-11 09:00:00,5249.96337890625,PERIOD_11_EXACT
54298,2014-11-11 10:00:00,5187.76416015625,PERIOD_11_EXACT
54299,2014-11-11 11:00:00,5125.5654296875,PERIOD_11_EXACT
54300,2014-11-11 12:00:00,5063.3662109375,PERIOD_11_EXACT
55244,2014-12-20 20:00:00,-901.0,PERIOD_12_EXACT
55245,2014-12-20 21:00:00,-901.0,PERIOD_12_EXACT
55246,2014-12-20 22:00:00,-901.0,PERIOD_12_EXACT
55247,2014-12-20 23:00:00,-901.0,PERIOD_12_EXACT
55248,2014-12-21 00:00:00,-901.0,PERIOD_12_EXACT
55249,2014-12-21 01:00:00,-901.0,PERIOD_12_EXACT
55250,2014-12-21 02:00:00,-901.0,PERIOD_12_EXACT
55251,2014-12-21 03:00:00,-901.0,PERIOD_12_EXACT
55252,2014-12-21 04:00:00,-901.0,PERIOD_12_EXACT
55253,2014-12-21 05:00:00,-901.0,PERIOD_12_EXACT
55254,2014-12-21 06:00:00,18251.484375,PERIOD_12_EXACT <-- PERIOD START
55255,2014-12-21 07:00:00,18429.76953125,PERIOD_12_EXACT
55256,2014-12-21 08:00:00,18608.0546875,PERIOD_12_EXACT
55257,2014-12-21 09:00:00,18786.33984375,PERIOD_12_EXACT
55258,2014-12-21 10:00:00,18964.623046875,PERIOD_12_EXACT
55259,2014-12-21 11:00:00,19142.91015625,PERIOD_12_EXACT
55260,2014-12-21 12:00:00,19321.193359375,PERIOD_12_EXACT
55261,2014-12-21 13:00:00,19499.478515625,PERIOD_12_EXACT
55262,2014-12-21 14:00:00,19677.763671875,PERIOD_12_EXACT
55263,2014-12-21 15:00:00,19856.048828125,PERIOD_12_EXACT
55264,2014-12-21 16:00:00,20034.333984375,PERIOD_12_EXACT
