slot_index,datetime,value,note
440668,2025-02-09 04:00:00,5260.0,PERIOD_29_EXACT
440669,2025-02-09 05:00:00,5230.0,PERIOD_29_EXACT
440670,2025-02-09 06:00:00,5220.0,PERIOD_29_EXACT
440671,2025-02-09 07:00:00,5230.0,PERIOD_29_EXACT
440672,2025-02-09 08:00:00,5240.0,PERIOD_29_EXACT
440673,2025-02-09 09:00:00,5250.0,PERIOD_29_EXACT
440674,2025-02-09 10:00:00,5260.0,PERIOD_29_EXACT
440675,2025-02-09 11:00:00,5270.0,PERIOD_29_EXACT
440676,2025-02-09 12:00:00,5260.0,PERIOD_29_EXACT
440677,2025-02-09 13:00:00,5260.0,PERIOD_29_EXACT
440678,2025-02-09 14:00:00,5240.0,PERIOD_29_EXACT
440679,2025-02-09 15:00:00,5270.0,PERIOD_29_EXACT
440680,2025-02-09 16:00:00,5280.0,PERIOD_29_EXACT
440681,2025-02-09 17:00:00,5270.0,PERIOD_29_EXACT
440682,2025-02-09 18:00:00,5280.0,PERIOD_29_EXACT
440683,2025-02-09 19:00:00,5290.0,PERIOD_29_EXACT
440684,2025-02-09 20:00:00,5270.0,PERIOD_29_EXACT
440685,2025-02-09 21:00:00,5250.0,PERIOD_29_EXACT
440686,2025-02-09 22:00:00,5240.0,PERIOD_29_EXACT
447575,2025-11-23 23:00:00,3480.0,PERIOD_30_EXACT
447576,2025-11-24 00:00:00,3480.0,PERIOD_30_EXACT
447577,2025-11-24 01:00:00,3480.0,PERIOD_30_EXACT
447578,2025-11-24 02:00:00,3480.0,PERIOD_30_EXACT
447579,2025-11-24 03:00:00,3480.0,PERIOD_30_EXACT
447580,2025-11-24 04:00:00,3480.0,PERIOD_30_EXACT
447581,2025-11-24 05:00:00,3480.0,PERIOD_30_EXACT
447582,2025-11-24 06:00:00,3480.0,PERIOD_30_EXACT
447583,2025-11-24 07:00:00,3480.0,PERIOD_30_EXACT
447584,2025-11-24 08:00:00,3480.0,PERIOD_30_EXACT
447585,2025-11-24 09:00:00,3480.0,PERIOD_30_EXACT <-- PERIOD START
447586,2025-11-24 10:00:00,3480.0,PERIOD_30_EXACT
447587,2025-11-24 11:00:00,3470.0,PERIOD_30_EXACT
447588,2025-11-24 12:00:00,3470.0,PERIOD_30_EXACT
447589,2025-11-24 13:00:00,3460.0,PERIOD_30_EXACT
447590,2025-11-24 14:00:00,3470.0,PERIOD_30_EXACT
447591,2025-11-24 15:00:00,3460.0,PERIOD_30_EXACT
447592,2025-11-24 16:00:00,3470.0,PERIOD_30_EXACT
447593,2025-11-24 17:00:00,3460.0,PERIOD_30_EXACT
447594,2025-11-24 18:00:00,3470.0,PERIOD_30_EXACT
447595,2025-11-24 19:00:00,3480.0,PERIOD_30_EXACT
447596,2025-11-24 20:00:00,3480.0,PERIOD_30_EXACT
447597,2025-11-24 21:00:00,3460.0,PERIOD_30_EXACT
447598,2025-11-24 22:00:00,3460.0,PERIOD_30_EXACT
447599,2025-11-24 23:00:00,3460.0,PERIOD_30_EXACT
447600,2025-11-25 00:00:00,3460.0,PERIOD_30_EXACT
447601,2025-11-25 01:00:00,3460.0,PERIOD_30_EXACT
447602,2025-11-25 02:00:00,3460.0,PERIOD_30_EXACT
447603,2025-11-25 03:00:00,3470.0,PERIOD_30_EXACT
447604,2025-11-25 04:00:00,3470.0,PERIOD_30_EXACT
449854,2026-02-26 22:00:00,4350.0,PERIOD_31_EXACT
449855,2026-02-26 23:00:00,4330.0,PERIOD_31_EXACT
449856,2026-02-27 00:00:00,4340.0,PERIOD_31_EXACT
449857,2026-02-27 01:00:00,4330.0,PERIOD_31_EXACT
449858,2026-02-27 02:00:00,4340.0,PERIOD_31_EXACT
449859,2026-02-27 03:00:00,4340.0,PERIOD_31_EXACT
449860,2026-02-27 04:00:00,4330.0,PERIOD_31_EXACT
449861,2026-02-27 05:00:00,4340.0,PERIOD_31_EXACT
449862,2026-02-27 06:00:00,4340.0,PERIOD_31_EXACT
449863,2026-02-27 07:00:00,4330.0,PERIOD_31_EXACT
449864,2026-02-27 08:00:00,4340.0,PERIOD_31_EXACT <-- PERIOD START
449865,2026-02-27 09:00:00,4340.0,PERIOD_31_EXACT
449866,2026-02-27 10:00:00,4350.0,PERIOD_31_EXACT
449867,2026-02-27 11:00:00,4330.0,PERIOD_31_EXACT
449868,2026-02-27 12:00:00,4340.0,PERIOD_31_EXACT
449869,2026-02-27 13:00:00,4330.0,PERIOD_31_EXACT
449870,2026-02-27 14:00:00,4330.0,PERIOD_31_EXACT
449871,2026-02-27 15:00:00,4320.0,PERIOD_31_EXACT
449872,2026-02-27 16:00:00,4330.0,PERIOD_31_EXACT
449873,2026-02-27 17:00:00,4330.0,PERIOD_31_EXACT
449874,2026-02-27 18:00:00,4330.0,PERIOD_31_EXACT
449875,2026-02-27 19:00:00,4320.0,PERIOD_31_EXACT
449876,2026-02-27 20:00:00,4320.0,PERIOD_31_EXACT
449877,2026-02-27 21:00:00,4320.0,PERIOD_31_EXACT
449878,2026-02-27 22:00:00,4340.0,PERIOD_31_EXACT
449879,2026-02-27 23:00:00,4330.0,PERIOD_31_EXACT
449880,2026-02-28 00:00:00,4320.0,PERIOD_31_EXACT
449881,2026-02-28 01:00:00,4350.0,PERIOD_31_EXACT
449882,2026-02-28 02:00:00,4350.0,PERIOD_31_EXACT
449883,2026-02-28 03:00:00,4340.0,PERIOD_31_EXACT
